cell_name,cellbodywidth_px,cellbodyheight_px,cellbodyradius_um,tz_px,tx_px,ty_px,cluster_id,length_px,length_um,efflen_um,trial,time,image name,manual
BX,129.875,129.125,14.20375,7.92,-11.43083333,27.26166667,8,139.107903,30.60373866,16.39998866,20240503,0,20240503 group_plate2_rightafter_l-7_c1,TRUE
BX,129.875,129.125,14.20375,9.239999999,19.0025,-31.185,9,171.2241313,37.66930888,23.46555888,20240503,0,20240503 group_plate2_rightafter_l-7_c1,TRUE
BX,129.875,129.125,14.20375,14.08,36.16249999,-16.775,10,192.1697248,42.27733945,28.07358945,20240503,0,20240503 group_plate2_rightafter_l-7_c1,TRUE
BX,125.75,125.875,13.8325,-11.37714286,5.22107143,13.97785714,1,85.28991113,18.76378045,4.93128045,20240503,0.25,20240503 group_plate2_6hr_l-7_c1,TRUE
BX,125.75,125.875,13.8325,-11.176,19.2005,-23.177,2,145.9321353,32.10506977,18.27256977,20240503,0.25,20240503 group_plate2_6hr_l-7_c1,TRUE
BX,125.75,125.875,13.8325,-11.44,37.97749999,-30.965,3,228.7224369,50.31893611,36.48643611,20240503,0.25,20240503 group_plate2_6hr_l-7_c1,TRUE
BX,125.75,125.875,13.8325,-8.140000004,-3.107500001,26.26250001,4,125.7732334,27.67011136,13.83761136,20240503,0.25,20240503 group_plate2_6hr_l-7_c1,TRUE
BX,125.75,125.875,13.8325,-11,33.4565,5.907000001,5,162.3198328,35.71036322,21.87786322,20240503,0.25,20240503 group_plate2_6hr_l-7_c1,TRUE
BX,125.75,125.875,13.8325,-1.21,28.29749999,22.93499999,6,165.6583929,36.44484643,22.61234643,20240503,0.25,20240503 group_plate2_6hr_l-7_c1,TRUE
BX,125.75,125.875,13.8325,5.782857143,14.3825,8.870714284,7,81.18279992,17.86021598,4.02771598,20240503,0.25,20240503 group_plate2_6hr_l-7_c1,TRUE
BX,125.75,125.875,13.8325,8.359999998,36.11535714,0.715,8,168.5327939,37.07721465,23.24471465,20240503,0.25,20240503 group_plate2_6hr_l-7_c1,TRUE
BX,125.75,125.875,13.8325,8.800000001,-5.4175,6.985,9,56.69614736,12.47315242,-1.35934758,20240503,0.25,20240503 group_plate2_6hr_l-7_c1,TRUE
BX,125.75,125.875,13.8325,18.15,2.42,29.59,10,158.1692132,34.7972269,20.9647269,20240503,0.25,20240503 group_plate2_6hr_l-7_c1,TRUE
BX,125.75,125.875,13.8325,20.68,-18.0675,18.271,11,149.9260422,32.98372928,19.15122928,20240503,0.25,20240503 group_plate2_6hr_l-7_c1,TRUE
BX,125.75,125.875,13.8325,20.68,9.746785713,-12.86214285,12,119.2345552,26.23160214,12.39910214,20240503,0.25,20240503 group_plate2_6hr_l-7_c1,TRUE
BX,131.4285714,115.8571429,12.74428571,-5.719999999,19.49357142,13.05071428,0,109.7554448,24.14619785,11.40191214,20240503,1,20240504 Gr2_Pl2_d1_l-7_c1,TRUE
BX,131.4285714,115.8571429,12.74428571,-6.600000001,1.838571429,-20.77428572,1,99.43136798,21.87490096,9.13061525,20240503,1,20240504 Gr2_Pl2_d1_l-7_c1,TRUE
BX,131.4285714,115.8571429,12.74428571,-5.279999999,-0.031428571,19.04571428,2,89.83669992,19.76407398,7.01978827,20240503,1,20240504 Gr2_Pl2_d1_l-7_c1,TRUE
BX,131.4285714,115.8571429,12.74428571,-6.160000002,-7.071428573,-3.614285716,3,45.68436521,10.05056035,-2.69372536,20240503,1,20240504 Gr2_Pl2_d1_l-7_c1,TRUE
BX,131.4285714,115.8571429,12.74428571,-3.08,23.61857144,-6.529285715,4,112.2602945,24.69726479,11.95297908,20240503,1,20240504 Gr2_Pl2_d1_l-7_c1,TRUE
BX,131.4285714,115.8571429,12.74428571,1.32,13.38857143,-12.08428572,5,82.19939048,18.08386591,5.3395802,20240503,1,20240504 Gr2_Pl2_d1_l-7_c1,TRUE
BX,131.4285714,115.8571429,12.74428571,5.280000001,6.348571431,6.945714287,6,49.04579285,10.79007443,-1.95421128,20240503,1,20240504 Gr2_Pl2_d1_l-7_c1,TRUE
BX,131.4285714,115.8571429,12.74428571,7.040000001,4.735238095,-22.90095238,8,111.0094274,24.42207403,11.67778832,20240503,1,20240504 Gr2_Pl2_d1_l-7_c1,TRUE
BX,131.4285714,115.8571429,12.74428571,7.216,-8.91942857,-7.398285714,9,62.05194664,13.65142826,0.90714255,20240503,1,20240504 Gr2_Pl2_d1_l-7_c1,TRUE
BX,131.4285714,115.8571429,12.74428571,8.653333331,10.08857143,13.32571428,10,85.55049165,18.82110816,6.07682245,20240503,1,20240504 Gr2_Pl2_d1_l-7_c1,TRUE
BX,131.4285714,115.8571429,12.74428571,10.12,-5.641428572,3.535714286,11,55.06220972,12.11368614,-0.63059957,20240503,1,20240504 Gr2_Pl2_d1_l-7_c1,TRUE
BX,131.4285714,115.8571429,12.74428571,10.12,13.82857143,-9.884285717,12,89.91994739,19.78238843,7.03810272,20240503,1,20240504 Gr2_Pl2_d1_l-7_c1,TRUE
BX,131.4285714,115.8571429,12.74428571,11.22,17.95357143,1.665714286,13,96.53005903,21.23661299,8.49232728,20240503,1,20240504 Gr2_Pl2_d1_l-7_c1,TRUE
BX,121.8333333,124,13.40166667,-5.28,-10.12,16.665,0,91.81537181,20.1993818,6.79771513,20240503,2,20240505 Gr2_Pl2_d2_l-7_c1,TRUE
BX,121.8333333,124,13.40166667,-5.719999998,11.14666666,5.68333333,1,62.53376866,13.7574291,0.35576243,20240503,2,20240505 Gr2_Pl2_d2_l-7_c1,TRUE
BX,121.8333333,124,13.40166667,-6.159999999,3.299999999,17.27,2,84.68323329,18.63031132,5.22864465,20240503,2,20240505 Gr2_Pl2_d2_l-7_c1,TRUE
BX,121.8333333,124,13.40166667,2.2,14.3,-15.378,3,95.9740069,21.11428152,7.71261485,20240503,2,20240505 Gr2_Pl2_d2_l-7_c1,TRUE
BX,121.8333333,124,13.40166667,2.639999999,5.499999999,23.26499999,4,109.3254888,24.05160753,10.64994086,20240503,2,20240505 Gr2_Pl2_d2_l-7_c1,TRUE
BX,121.8333333,124,13.40166667,3.08,18.04,16.09666667,5,110.7852026,24.37274457,10.9710779,20240503,2,20240505 Gr2_Pl2_d2_l-7_c1,TRUE
BX,121.8333333,124,13.40166667,4.488,-12.144,16.082,6,93.8446056,20.64581323,7.24414656,20240503,2,20240505 Gr2_Pl2_d2_l-7_c1,TRUE
BX,121.8333333,124,13.40166667,10.12,18.7,5.555000001,7,99.89275499,21.9764061,8.57473943,20240503,2,20240505 Gr2_Pl2_d2_l-7_c1,TRUE
BX,126.2,100.2,11.022,-4.84,16.104,2.09,0,77.022659,16.94498498,5.92298498,20240503,3,20240506 Gr2_Pl2_d3_l-7_c1,TRUE
BX,126.2,100.2,11.022,-2.2,-19.096,-7.92,3,94.49994709,20.78998836,9.76798836,20240503,3,20240506 Gr2_Pl2_d3_l-7_c1,TRUE
BX,126.2,100.2,11.022,2.199999999,-21.84599999,2.529999999,4,100.4626299,22.10177857,11.07977857,20240503,3,20240506 Gr2_Pl2_d3_l-7_c1,TRUE
BX,126.2,100.2,11.022,1.76,-12.496,0.66,5,57.43901113,12.63658245,1.61458245,20240503,3,20240506 Gr2_Pl2_d3_l-7_c1,TRUE
BX,126.2,100.2,11.022,8.359999999,-15.466,1.98,6,80.41821933,17.69200825,6.67000825,20240503,3,20240506 Gr2_Pl2_d3_l-7_c1,TRUE
BX,126.2,100.2,11.022,8.359999998,2.903999999,15.95,7,82.91254429,18.24075974,7.21875974,20240503,3,20240506 Gr2_Pl2_d3_l-7_c1,TRUE
BX,111.3333333,109.6666667,12.06333333,-4.840000001,-17.27,-0.66,1,81.57971562,17.94753744,5.88420411,20240503,4,20240507 Gr2_Pl2_d4_l-7_c1,TRUE
BX,111.3333333,109.6666667,12.06333333,-4.84,0.403333333,-15.98666667,2,75.94607005,16.70813541,4.64480208,20240503,4,20240507 Gr2_Pl2_d4_l-7_c1,TRUE
BX,111.3333333,109.6666667,12.06333333,-6.16,-18.48,-9.24,3,98,21.56,9.49666667,20240503,4,20240507 Gr2_Pl2_d4_l-7_c1,TRUE
BX,111.3333333,109.6666667,12.06333333,-5.866666668,11.44,-5.426666668,4,63.43150286,13.95493063,1.8915973,20240503,4,20240507 Gr2_Pl2_d4_l-7_c1,TRUE
BX,111.3333333,109.6666667,12.06333333,-5.720000001,-4.4,0.99,5,33.10966626,7.284126578,-4.779206752,20240503,4,20240507 Gr2_Pl2_d4_l-7_c1,TRUE
BX,111.3333333,109.6666667,12.06333333,3.959999999,-18.425,-11.66,6,100.7326288,22.16117833,10.097845,20240503,4,20240507 Gr2_Pl2_d4_l-7_c1,TRUE
BX,111.3333333,109.6666667,12.06333333,4.399999999,-20.16666666,2.713333332,8,94.6302747,20.81866043,8.7553271,20240503,4,20240507 Gr2_Pl2_d4_l-7_c1,TRUE
BX,111.3333333,109.6666667,12.06333333,5.280000001,-5.720000001,16.64666667,9,83.53109867,18.37684171,6.31350838,20240503,4,20240507 Gr2_Pl2_d4_l-7_c1,TRUE
BX,111,108.8,11.968,-7.040000001,-6.556000001,-0.748,0,43.85886455,9.648950202,-2.319049798,20240503,5,20240508 Gr2_Pl2_d5_l-7_c1,TRUE
BX,111,108.8,11.968,-5.657142857,-26.16742857,0.760571429,1,121.7398028,26.78275662,14.81475662,20240503,5,20240508 Gr2_Pl2_d5_l-7_c1,TRUE
BX,111,108.8,11.968,-6.38,9.559000001,-6.908,2,60.94967186,13.40892781,1.44092781,20240503,5,20240508 Gr2_Pl2_d5_l-7_c1,TRUE
BX,111,108.8,11.968,-6.160000001,0.264,-7.348000001,3,43.60045871,9.592100917,-2.375899083,20240503,5,20240508 Gr2_Pl2_d5_l-7_c1,TRUE
BX,111,108.8,11.968,-5.573333335,-18.50933334,-11.60133334,4,102.474387,22.54436515,10.57636515,20240503,5,20240508 Gr2_Pl2_d5_l-7_c1,TRUE
BX,111,108.8,11.968,1.32,-13.706,19.932,5,110.1165292,24.22563642,12.25763642,20240503,5,20240508 Gr2_Pl2_d5_l-7_c1,TRUE
BX,111,108.8,11.968,3.52,8.843999999,-10.06133333,6,62.95695178,13.85052939,1.88252939,20240503,5,20240508 Gr2_Pl2_d5_l-7_c1,TRUE
BX,111,108.8,11.968,4.84,-23.936,-7.623,7,116.2844035,25.58256877,13.61456877,20240503,5,20240508 Gr2_Pl2_d5_l-7_c1,TRUE
BX,111,108.8,11.968,11.31428572,-13.69028572,-11.21371429,8,95.47449708,21.00438936,9.03638936,20240503,5,20240508 Gr2_Pl2_d5_l-7_c1,TRUE
BX,123.6,94,10.34,-0.88,-24.3265,-8.789000001,1,117.6385699,25.88048538,15.54048538,20240503,6,20240508 Gr2_Pl2_d6_l-7_c1,TRUE
BX,123.6,94,10.34,-5.28,-20.35733333,11.90933333,2,109.8582521,24.16881546,13.82881546,20240503,6,20240508 Gr2_Pl2_d6_l-7_c1,TRUE
BX,123.6,94,10.34,-5.573333332,-16.83733333,-5.617333332,3,84.56405856,18.60409288,8.26409288,20240503,6,20240508 Gr2_Pl2_d6_l-7_c1,TRUE
BX,123.6,94,10.34,-6.159999998,-6.643999998,7.655999998,5,53.91734415,11.86181571,1.52181571,20240503,6,20240508 Gr2_Pl2_d6_l-7_c1,TRUE
BX,123.6,94,10.34,0.88,5.456,16.016,7,77.01220682,16.9426855,6.6026855,20240503,6,20240508 Gr2_Pl2_d6_l-7_c1,TRUE
BX,123.6,94,10.34,11,-16.159,5.511,8,92.31687278,20.30971201,9.96971201,20240503,6,20240508 Gr2_Pl2_d6_l-7_c1,TRUE
BX,123.6,94,10.34,11.88,-5.983999999,-7.303999999,9,68.97883733,15.17534421,4.83534421,20240503,6,20240508 Gr2_Pl2_d6_l-7_c1,TRUE
BX,96.5,118.25,10.615,-4.839999999,-21.33999999,12.265,2,114.0222018,25.08488439,14.46988439,20240503,7,20240510 Gr2_Pl2_d7_l-7_c1,TRUE
BX,96.5,118.25,10.615,-6.600000001,8.580000001,14.025,3,80.52988576,17.71657487,7.10157487,20240503,7,20240510 Gr2_Pl2_d7_l-7_c1,TRUE
BX,96.5,118.25,10.615,-5.28,19.195,11.935,6,105.5065164,23.21143361,12.59643361,20240503,7,20240510 Gr2_Pl2_d7_l-7_c1,TRUE
BX,96.5,118.25,10.615,4.400000002,-18.51666668,20.73500001,8,127.9339293,28.14546446,17.53046446,20240503,7,20240510 Gr2_Pl2_d7_l-7_c1,TRUE
BX,96.5,118.25,10.615,8.360000003,10.076,23.39700001,9,121.868628,26.81109817,16.19609817,20240503,7,20240510 Gr2_Pl2_d7_l-7_c1,TRUE
BX,65.5,50,9,-3.96,1.26,8.01,0,25.06616245,9.023818482,0.023818482,20240503,10,20240513_G2_pl2_day9_l-7_c1,TRUE
BX,65.5,50,9,-3.600000001,16.56,9.090000002,1,53.41874671,19.23074882,10.23074882,20240503,10,20240513_G2_pl2_day9_l-7_c1,TRUE
BX,65.5,50,9,8.280000001,15.57,-0.63,2,49.01657883,17.64596838,8.64596838,20240503,10,20240513_G2_pl2_day9_l-7_c1,TRUE
BX,67.2,50.2,9.036,2.808,13.572,-11.988,0,50.90206283,18.32474262,9.28874262,20240503,11,20240514_G2_pl2_day11_l-7_c0,TRUE
BX,92.85714286,102.7142857,10.21428571,-2.288000001,11.27028572,19.27828572,0,102.035744,22.44786369,12.23357798,20240503,12,20240515 Gr2_Pl2_d12_l-7_c1,TRUE
BX,92.85714286,102.7142857,10.21428571,5.059999998,2.294285714,24.1292857,1,112.548408,24.76064975,14.54636404,20240503,12,20240515 Gr2_Pl2_d12_l-7_c1,TRUE
BX,92.85714286,102.7142857,10.21428571,11.44,-10.74857143,14.20571429,2,96.23143871,21.17091652,10.95663081,20240503,12,20240515 Gr2_Pl2_d12_l-7_c1,TRUE
BX,66.2,51.4,9.252,-4.319999999,13.032,-11.484,0,49.7197144,17.89909718,8.64709718,20240503,13,20240516_G2_pl2_day13_l-7_c0,TRUE
BX,66.2,51.4,9.252,-1.92,-16.568,-19.624,1,71.53985335,25.75434721,16.50234721,20240503,13,20240516_G2_pl2_day13_l-7_c0,TRUE
BX,66.2,51.4,9.252,3.24,-3.467999999,-19.224,2,55.00328273,19.80118178,10.54918178,20240503,13,20240516_G2_pl2_day13_l-7_c0,TRUE
BX,61,41,7.38,9.565714286,12.65142857,0.565714286,0,44.08549208,15.87077715,8.49077715,20240503,15,20240511_G2_p2_day15_l-7_c1,TRUE
BX,61,41,7.38,9.000000002,8.820000002,-14.94,1,54.29088321,19.54471796,12.16471796,20240503,15,20240511_G2_p2_day15_l-7_c1,TRUE
BX,57.2,56.2,10.116,3.96,-0.234,25.524,0,71.75118466,25.83042648,15.71442648,20240503,16,20240519_G2_p2_day16_l-7_c1,TRUE
BY,101.3333333,106,11.14666667,-5.405714284,-18.63714285,16.15428571,1,114.7694228,25.24927301,14.10260634,20240503,0,20240503 group_plate2_rightafter_l-l3_c0,TRUE
BY,101.3333333,106,11.14666667,-5.657142857,16.72,14.42571429,2,103.6187084,22.79611585,11.64944918,20240503,0,20240503 group_plate2_rightafter_l-l3_c0,TRUE
BY,101.3333333,106,11.14666667,3.08,-4.29,23.32,4,108.6841755,23.91051861,12.76385194,20240503,0,20240503 group_plate2_rightafter_l-l3_c0,TRUE
BY,101.3333333,106,11.14666667,5.657142854,18.51142856,-11.09428571,5,101.4114674,22.31052282,11.16385615,20240503,0,20240503 group_plate2_rightafter_l-l3_c0,TRUE
BY,101.3333333,106,11.14666667,8.422857147,17.56857144,12.38285715,6,104.9335066,23.08537146,11.93870479,20240503,0,20240503 group_plate2_rightafter_l-l3_c0,TRUE
BY,101.3333333,106,11.14666667,7.48,-2.42,-4.62,7,41.44876355,9.118727981,-2.027938689,20240503,0,20240503 group_plate2_rightafter_l-l3_c0,TRUE
BY,101.3333333,106,11.14666667,9.679999999,1.804,18.48,8,95.18003992,20.93960878,9.79294211,20240503,0,20240503 group_plate2_rightafter_l-l3_c0,TRUE
BY,101.3333333,106,11.14666667,10.68571428,-20.67999999,3.331428569,9,106.885405,23.51478909,12.36812242,20240503,0,20240503 group_plate2_rightafter_l-l3_c0,TRUE
BY,101.3333333,106,11.14666667,14.344,-7.436000001,-11.264,10,89.52608558,19.69573883,8.54907216,20240503,0,20240503 group_plate2_rightafter_l-l3_c0,TRUE
BY,103.3333333,95.66666667,10.52333333,-7.479999998,-14.22666666,-19.83666666,2,116.0508749,25.53119247,15.00785914,20240503,0.25,20240503 group_plate2_6hr_l-l3_c0,TRUE
BY,103.3333333,95.66666667,10.52333333,-2.591111111,-7.932222223,0.476666667,3,37.99228317,8.358302297,-2.165031033,20240503,0.25,20240503 group_plate2_6hr_l-l3_c0,TRUE
BY,103.3333333,95.66666667,10.52333333,-5.217142857,-4.49952381,27.10190477,4,127.1084602,27.96386125,17.44052792,20240503,0.25,20240503 group_plate2_6hr_l-l3_c0,TRUE
BY,103.3333333,95.66666667,10.52333333,-3.959999999,-2.309999999,-13.42,6,64.46122866,14.1814703,3.65813697,20240503,0.25,20240503 group_plate2_6hr_l-l3_c0,TRUE
BY,103.3333333,95.66666667,10.52333333,-2.640000001,19.15833334,24.98833333,7,143.6268796,31.59791352,21.07458019,20240503,0.25,20240503 group_plate2_6hr_l-l3_c0,TRUE
BY,103.3333333,95.66666667,10.52333333,1.319999999,-22.57095237,19.9047619,10,136.9223281,30.12291217,19.59957884,20240503,0.25,20240503 group_plate2_6hr_l-l3_c0,TRUE
BY,103.3333333,95.66666667,10.52333333,0.22,18.77333334,24.76833334,11,141.2720238,31.07984525,20.55651192,20240503,0.25,20240503 group_plate2_6hr_l-l3_c0,TRUE
BY,103.3333333,95.66666667,10.52333333,8.8,-12.46666667,-3.611666668,14,71.27845436,15.68125996,5.15792663,20240503,0.25,20240503 group_plate2_6hr_l-l3_c0,TRUE
BY,103.3333333,95.66666667,10.52333333,13.24888889,-5.707777777,23.76,15,126.348052,27.79657144,17.27323811,20240503,0.25,20240503 group_plate2_6hr_l-l3_c0,TRUE
BY,103.3333333,95.66666667,10.52333333,13.11200001,-2.016666668,-20.91466668,16,112.5782345,24.7672116,14.24387827,20240503,0.25,20240503 group_plate2_6hr_l-l3_c0,TRUE
BY,103.3333333,95.66666667,10.52333333,14.3,25.56583333,10.02833333,17,140.738115,30.9623853,20.43905197,20240503,0.25,20240503 group_plate2_6hr_l-l3_c0,TRUE
BY,103.3333333,95.66666667,10.52333333,20.68,4.510000001,14.37333333,18,116.2957198,25.58505836,15.06172503,20240503,0.25,20240503 group_plate2_6hr_l-l3_c0,TRUE
BY,104,88.8,9.768,-6.335999997,-20.23999999,8.887999996,2,104.525595,22.99563089,13.22763089,20240503,1,20240504 Gr2_Pl2_d1_l-l3_c0,TRUE
BY,104,88.8,9.768,-5.896000003,19.10700001,-9.966000004,8,101.554185,22.34192071,12.57392071,20240503,1,20240504 Gr2_Pl2_d1_l-l3_c0,TRUE
BY,104,88.8,9.768,-5.016000001,14.432,-3.091000001,9,70.85621003,15.58836621,5.82036621,20240503,1,20240504 Gr2_Pl2_d1_l-l3_c0,TRUE
BY,104,88.8,9.768,5.103999998,12.496,-22.96799999,12,121.0943434,26.64075554,16.87275554,20240503,1,20240504 Gr2_Pl2_d1_l-l3_c0,TRUE
BY,104,88.8,9.768,5.104000001,-15.268,12.76,13,93.37344376,20.54215763,10.77415763,20240503,1,20240504 Gr2_Pl2_d1_l-l3_c0,TRUE
BY,104,88.8,9.768,7.743999997,-22.65999999,-3.343999999,14,109.904868,24.17907095,14.41107095,20240503,1,20240504 Gr2_Pl2_d1_l-l3_c0,TRUE
BY,104,88.8,9.768,8.770666667,4.532,17.35066667,15,90.73952955,19.9626965,10.1946965,20240503,1,20240504 Gr2_Pl2_d1_l-l3_c0,TRUE
BY,104,88.8,9.768,9.650666664,-6.65133333,-19.57266666,16,103.6986339,22.81369945,13.04569945,20240503,1,20240504 Gr2_Pl2_d1_l-l3_c0,TRUE
BY,104,88.8,9.768,9.944000001,12.837,1.694,17,74.20951758,16.32609387,6.55809387,20240503,1,20240504 Gr2_Pl2_d1_l-l3_c0,TRUE
BY,104,88.8,9.768,18.304,-7.017999999,-7.105999999,18,94.77942815,20.85147419,11.08347419,20240503,1,20240504 Gr2_Pl2_d1_l-l3_c0,TRUE
BY,100.6666667,91,10.01,-6.864000002,-16.126,-14.344,0,102.9435282,22.64757621,12.63757621,20240503,2,20240505 Gr2_Pl2_d2_l-l3_c0,TRUE
BY,100.6666667,91,10.01,-6.819999997,-18.86499999,15.28999999,2,114.6486481,25.22270257,15.21270257,20240503,2,20240505 Gr2_Pl2_d2_l-l3_c0,TRUE
BY,100.6666667,91,10.01,3.080000001,-7.260000002,22.66000001,6,109.0596167,23.99311568,13.98311568,20240503,2,20240505 Gr2_Pl2_d2_l-l3_c0,TRUE
BY,100.6666667,91,10.01,5.28,-18.656,-1.276,7,88.32145832,19.43072083,9.42072083,20240503,2,20240505 Gr2_Pl2_d2_l-l3_c0,TRUE
BY,100.6666667,91,10.01,12.4,-7.060000002,-6.180000002,8,70.68086816,15.549791,5.539791,20240503,2,20240505 Gr2_Pl2_d2_l-l3_c0,TRUE
BY,100.6666667,91,10.01,7.040000002,1.833333334,-15.76666667,9,78.92753357,17.36405739,7.35405739,20240503,2,20240505 Gr2_Pl2_d2_l-l3_c0,TRUE
BY,100.6666667,91,10.01,8.925714284,9.365714284,18.57428571,10,102.8909667,22.63601267,12.62601267,20240503,2,20240505 Gr2_Pl2_d2_l-l3_c0,TRUE
BY,100.6666667,91,10.01,10.30857143,-19.20285715,12.69714286,11,114.6530703,25.22367547,15.21367547,20240503,2,20240505 Gr2_Pl2_d2_l-l3_c0,TRUE
BY,100.6666667,91,10.01,14.08,-1.1,7.480000001,12,72.64296249,15.98145175,5.97145175,20240503,2,20240505 Gr2_Pl2_d2_l-l3_c0,TRUE
BY,98.33333333,92,10.12,-4.4,-21.15666667,2.383333333,1,98.81998223,21.74039609,11.62039609,20240503,3,20240506 Gr2_Pl2_d3_l-l3_c0,TRUE
BY,98.33333333,92,10.12,-3.959999999,-10.63333333,20.82666666,3,107.8048649,23.71707027,13.59707027,20240503,3,20240506 Gr2_Pl2_d3_l-l3_c0,TRUE
BY,98.33333333,92,10.12,-0.88,8.433333336,22.22000001,4,108.1038595,23.7828491,13.6628491,20240503,3,20240506 Gr2_Pl2_d3_l-l3_c0,TRUE
BY,98.33333333,92,10.12,5.573333333,-15.18,17.82,5,109.3790555,24.06339221,13.94339221,20240503,3,20240506 Gr2_Pl2_d3_l-l3_c0,TRUE
BY,98.33333333,92,10.12,9.240000002,-18.55333334,2.933333333,6,95.1519253,20.93342357,10.81342357,20240503,3,20240506 Gr2_Pl2_d3_l-l3_c0,TRUE
BY,98.33333333,92,10.12,10.12,1.466666666,20.05666666,7,102.3318404,22.51300488,12.39300488,20240503,3,20240506 Gr2_Pl2_d3_l-l3_c0,TRUE
BY,106.5,91,10.01,-4.840000001,-20.64333334,-12.90666667,3,112.8293943,24.82246675,14.81246675,20240503,4,20240507 Gr2_Pl2_d4_l-l3_c0,TRUE
BY,106.5,91,10.01,-4.84,9.056666667,12.17333333,5,72.39110596,15.92604331,5.91604331,20240503,4,20240507 Gr2_Pl2_d4_l-l3_c0,TRUE
BY,106.5,91,10.01,-0.188571428,-19.92047619,13.61904761,6,109.6895873,24.1317092,14.1217092,20240503,4,20240507 Gr2_Pl2_d4_l-l3_c0,TRUE
BY,106.5,91,10.01,-1.319999999,-6.43133333,24.66933332,7,116.0365125,25.52803274,15.51803274,20240503,4,20240507 Gr2_Pl2_d4_l-l3_c0,TRUE
BY,106.5,91,10.01,8.8,-8.8,22.44,8,116.6361865,25.65996103,15.64996103,20240503,4,20240507 Gr2_Pl2_d4_l-l3_c0,TRUE
BY,106.5,91,10.01,7.773333332,-24.23666667,4.62,9,117.5846031,25.86861268,15.85861268,20240503,4,20240507 Gr2_Pl2_d4_l-l3_c0,TRUE
BY,106.5,91,10.01,10.12,8.066666668,10.89,10,76.88104086,16.91382899,6.90382899,20240503,4,20240507 Gr2_Pl2_d4_l-l3_c0,TRUE
BY,107.2,79.6,8.756,-1.144,-21.38399999,11.264,1,109.9832715,24.19631972,15.44031972,20240503,5,20240508 Gr2_Pl2_d5_l-l3_c0,TRUE
BY,107.2,79.6,8.756,-3.872,1.892,20.372,2,94.64924722,20.82283439,12.06683439,20240503,5,20240508 Gr2_Pl2_d5_l-l3_c0,TRUE
BY,107.2,79.6,8.756,1.759999999,-24.50799999,-2.375999999,4,112.2078429,24.68572543,15.92972543,20240503,5,20240508 Gr2_Pl2_d5_l-l3_c0,TRUE
BY,107.2,79.6,8.756,4.927999999,-9.547999998,15.4,5,85.35408602,18.77789892,10.02189892,20240503,5,20240508 Gr2_Pl2_d5_l-l3_c0,TRUE
BY,107.2,79.6,8.756,7.04,-1.848,1.232,6,33.55473141,7.38204091,-1.37395909,20240503,5,20240508 Gr2_Pl2_d5_l-l3_c0,TRUE
BY,100,75.75,8.3325,-4.840000002,-13.37600001,17.03900001,2,100.8917365,22.19618204,13.86368204,20240503,6,20240508 Gr2_Pl2_d6_l-l3_c0,TRUE
BY,100,75.75,8.3325,-5.28,-16.555,-14.905,3,104.0606794,22.89334947,14.56084947,20240503,6,20240508 Gr2_Pl2_d6_l-l3_c0,TRUE
BY,100,75.75,8.3325,9.86857143,-13.45142857,-12.76785715,10,95.49217967,21.00827953,12.67577953,20240503,6,20240508 Gr2_Pl2_d6_l-l3_c0,TRUE
BY,100,75.75,8.3325,7.333333333,-24.53,0.715,11,116.4213194,25.61269027,17.28019027,20240503,6,20240508 Gr2_Pl2_d6_l-l3_c0,TRUE
BY,100,75.75,8.3325,10.12,-11.715,13.9975,12,94.86676512,20.87068833,12.53818833,20240503,6,20240508 Gr2_Pl2_d6_l-l3_c0,TRUE
BY,93.66666667,77.66666667,8.543333333,-2.89142857,-3.436190475,22.05238094,1,102.2954793,22.50500544,13.96167211,20240503,7,20240510 Gr2_Pl2_d7_l-l3_c0,TRUE
BY,93.66666667,77.66666667,8.543333333,-3.959999999,9.606666664,-5.463333331,4,53.3617112,11.73957646,3.196243127,20240503,7,20240510 Gr2_Pl2_d7_l-l3_c0,TRUE
BY,93.66666667,77.66666667,8.543333333,1.257142857,22.99523809,14.94952381,9,124.8014659,27.4563225,18.91298917,20240503,7,20240510 Gr2_Pl2_d7_l-l3_c0,TRUE
BY,93.66666667,77.66666667,8.543333333,0.586666667,24.16333332,-7.039999999,10,114.4310807,25.17483775,16.63150442,20240503,7,20240510 Gr2_Pl2_d7_l-l3_c0,TRUE
BY,93.66666667,77.66666667,8.543333333,7.417142856,11.86952381,-14.12190476,12,90.37659932,19.88285185,11.33951852,20240503,7,20240510 Gr2_Pl2_d7_l-l3_c0,TRUE
BY,93.66666667,77.66666667,8.543333333,8.67428571,11.11523809,17.11809523,13,100.8047101,22.17703621,13.63370288,20240503,7,20240510 Gr2_Pl2_d7_l-l3_c0,TRUE
BY,93.66666667,77.66666667,8.543333333,7.040000001,3.446666668,-19.21333334,14,94.32155403,20.75074189,12.20740856,20240503,7,20240510 Gr2_Pl2_d7_l-l3_c0,TRUE
BY,93.66666667,77.66666667,8.543333333,10.56,-5.793333332,14.44666667,15,85.49593882,18.80910654,10.26577321,20240503,7,20240510 Gr2_Pl2_d7_l-l3_c0,TRUE
BY,51,44,7.92,-1.656,3.167999999,18.82799999,0,53.23429346,19.16434564,11.24434564,20240503,10,20240513_G2_pl2_day9_l-l3_c0,TRUE
BY,51,44,7.92,4.319999998,11.97,7.379999997,2,40.86333932,14.71080215,6.79080215,20240503,10,20240513_G2_pl2_day9_l-l3_c0,TRUE
